# Results of winding number sector (0,0) 
-14.984564 0.794713
-14.646274 0.846357
-13.173510 0.640365
-12.355509 0.644606
-12.217726 0.645100
-11.887115 0.736590
-11.871056 0.653667
-11.769604 0.656381
-11.544718 0.626517
-11.372056 0.629742
-11.362243 0.649265
-11.352602 0.629204
-11.318775 0.650717
-11.193570 0.690813
-11.165798 0.635977
-11.074565 0.633015
-11.049168 0.630859
-10.851711 0.659721
-10.786342 0.660615
-10.750614 0.659627
-10.550648 0.672073
-10.529694 0.668914
-10.423609 0.693684
-10.377128 0.694310
-10.280139 0.678763
-10.175861 0.631387
-10.049626 0.697481
-10.000824 0.625340
-9.836527 0.626577
-9.743162 0.628858
-9.512444 0.647211
-9.505303 0.601913
-9.489880 0.601918
-9.395573 0.644902
-9.192581 0.560748
-9.165666 0.605197
-9.089696 0.614127
-8.948383 0.640331
-8.913948 0.569530
-8.898161 0.641793
-8.860489 0.602663
-8.842583 0.591927
-8.817226 0.593741
-8.813107 0.585197
-8.789930 0.568112
-8.647626 0.533426
-8.633523 0.550884
-8.606057 0.564723
-8.578521 0.555342
-8.534162 0.556788
-8.525408 0.570582
-8.468577 0.569937
-8.459211 0.548619
-8.270377 0.603092
-8.247440 0.606724
-8.199499 0.559561
-8.176377 0.559135
-8.170178 0.586181
-8.149807 0.545884
-8.134261 0.559007
-8.003973 0.579684
-7.903814 0.500208
-7.814770 0.535259
-7.753567 0.543349
-7.729457 0.493970
-7.695633 0.583098
-7.692463 0.571915
-7.680988 0.573467
-7.675162 0.558735
-7.660883 0.485848
-7.624806 0.481482
-7.624373 0.567722
-7.607064 0.489610
-7.581797 0.489716
-7.529053 0.555738
-7.488253 0.487761
-7.479314 0.555281
-7.463374 0.485462
-7.368777 0.564306
-7.367624 0.478891
-7.290106 0.476780
-7.276383 0.562354
-7.178267 0.480551
-7.126890 0.522332
-7.095714 0.470266
-7.062637 0.519450
-7.014978 0.475297
-7.008599 0.513010
-6.993983 0.471889
-6.986875 0.518566
-6.891645 0.523003
-6.860834 0.522549
-6.831815 0.600039
-6.816866 0.513042
-6.794348 0.510225
-6.779214 0.526846
-6.772401 0.486462
-6.748805 0.499167
-6.739011 0.592488
-6.725317 0.518017
-6.711402 0.515565
-6.662798 0.526797
-6.642507 0.527886
-6.631633 0.518218
-6.613505 0.511951
-6.612698 0.499760
-6.566789 0.470938
-6.540728 0.490628
-6.532043 0.517604
-6.504364 0.508309
-6.474431 0.522988
-6.471094 0.523464
-6.436522 0.512662
-6.428825 0.546009
-6.402652 0.514605
-6.370451 0.517474
-6.354667 0.515927
-6.329383 0.514310
-6.291067 0.517887
-6.239138 0.437690
-6.190182 0.517444
-6.176564 0.520550
-6.160611 0.514261
-6.121078 0.530143
-6.115900 0.539358
-6.085118 0.560751
-5.979268 0.500000
-5.979268 0.500000
-5.934155 0.510772
-5.846535 0.511205
-5.843838 0.503374
-5.772308 0.470789
-5.741272 0.521014
-5.734419 0.555235
-5.659277 0.547822
-5.627630 0.463972
-5.537346 0.500000
-5.537346 0.500000
-5.533502 0.493688
-5.514456 0.537362
-5.486928 0.431619
-5.475657 0.516564
-5.475149 0.440067
-5.442415 0.428786
-5.438524 0.504506
-5.400629 0.440598
-5.391816 0.464144
-5.385627 0.418578
-5.330028 0.455542
-5.295565 0.464522
-5.288477 0.426107
-5.265206 0.475935
-5.232413 0.453702
-5.213858 0.459875
-5.206571 0.496407
-5.151834 0.462315
-5.112838 0.485707
-5.093606 0.464946
-5.053197 0.489709
-5.019493 0.458064
-5.016870 0.453302
-4.987988 0.433146
-4.805429 0.419225
-4.800524 0.418952
-4.791107 0.460605
-4.777525 0.468192
-4.773402 0.455650
-4.738315 0.464725
-4.655673 0.456896
-4.593953 0.457805
-4.561489 0.411750
-4.546407 0.456952
-4.525311 0.452445
-4.521667 0.498230
-4.492842 0.493876
-4.479388 0.490927
-4.444272 0.488734
-4.417575 0.500733
-4.401910 0.575761
-4.388378 0.495450
-4.363071 0.425001
-4.348203 0.426428
-4.320690 0.478923
-4.298211 0.483467
-4.286411 0.425238
-4.263055 0.443741
-4.258410 0.477508
-4.230870 0.407432
-4.220446 0.465442
-4.203019 0.437706
-4.112769 0.504145
-4.088869 0.496298
-4.063500 0.418406
-4.048779 0.419476
-4.001085 0.496442
-4.000154 0.429860
-3.975323 0.437554
-3.964429 0.449419
-3.960651 0.427141
-3.925784 0.415256
-3.917589 0.463313
-3.914170 0.400121
-3.873732 0.440135
-3.837477 0.423137
-3.801867 0.435144
-3.778885 0.489991
-3.769295 0.434336
-3.758479 0.413043
-3.752377 0.496970
-3.735295 0.501990
-3.733913 0.450583
-3.609154 0.517024
-3.600439 0.471955
-3.572772 0.470136
-3.553904 0.539696
-3.484132 0.459706
-3.483536 0.505220
-3.469516 0.463095
-3.410163 0.427597
-3.337602 0.457157
-3.335671 0.416022
-3.285428 0.433130
-3.246698 0.429960
-3.139250 0.417688
-3.099969 0.376004
-3.045696 0.482684
-2.993447 0.480204
-2.966757 0.487924
-2.911774 0.356784
-2.864457 0.398961
-2.856675 0.396400
-2.834402 0.362108
-2.733590 0.385540
-2.666851 0.388744
-2.623805 0.388344
-2.588686 0.390469
-2.585542 0.400509
-2.543145 0.397920
-2.468613 0.383695
-2.446068 0.385323
-2.427416 0.484905
-2.400467 0.485149
-2.384213 0.401591
-2.340089 0.400295
-2.317263 0.410826
-2.309689 0.394770
-2.262124 0.391000
-2.168468 0.485461
-2.134334 0.475413
-2.132941 0.336674
-2.074338 0.475284
-2.009749 0.339419
-1.892846 0.359240
-1.889969 0.388083
-1.826589 0.370294
-1.717478 0.298617
-1.701899 0.339001
-1.653933 0.303228
-1.624826 0.350438
-1.601459 0.451535
-1.527802 0.430512
-1.457760 0.269472
-1.422292 0.417945
-1.350755 0.433105
-1.341000 0.303877
-1.270663 0.425027
-1.248347 0.324685
-1.173565 0.299153
-1.008579 0.313403
-0.982039 0.294539
-0.937063 0.340209
-0.891270 0.415384
-0.874474 0.291963
-0.853740 0.313961
-0.759255 0.376423
-0.731957 0.351132
-0.721658 0.324405
-0.498331 0.432771
-0.495406 0.471114
-0.455533 0.418036
-0.302396 0.409002
0.269867 0.505280
